Index,Store,Date,Temperature,Fuel_Price,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
1971,11,28/12/2012,52.26,3.108,38545.15,474.72,3.8,3974.11,227.5148363,6.034,True
1972,11,04/01/2013,46.5,3.161,37018.68,20.1,43.65,6484.05,227.6363871,6.108,False
1973,11,11/01/2013,50.33,3.243,19143.47,2.17,832.97,3878.6,227.7579379,6.108,False
1974,11,18/01/2013,49.67,3.237,2343.34,2.04,9.87,3570.37,227.7893692,6.108,False
1976,11,01/02/2013,62.76,3.244,1889.47,453.0,24051.21,5579.09,227.7801362,6.108,False
1977,11,08/02/2013,63.06,3.417,820.68,381.3,33918.18,7040.6,227.7755197,6.108,True
1978,11,15/02/2013,57.91,3.475,4038.96,1.0,4259.34,4572.33,227.814,6.108,False
1979,11,22/02/2013,60.17,3.597,9277.29,0.8,282.89,5538.26,227.9602222,6.108,False
1980,11,01/03/2013,54.59,3.711,1004.38,2.4,52.46,4238.36,228.1064444,6.108,False
1981,11,08/03/2013,58.0,3.658,413.21,39.11,7152.47,4030.5,228.2526667,6.108,False
1985,11,05/04/2013,65.49,3.583,9023.25,695.55,243.54,3529.04,228.6428882,5.999,False
1986,11,12/04/2013,66.76,3.529,3309.69,89.66,1924.7,4398.53,228.7298638,5.999,False
1987,11,19/04/2013,70.87,3.451,-15.45,142.7,529.99,2742.75,228.7298638,5.999,False
2094,12,11/11/2011,48.76,3.824,7939.68,234.64,10463.07,5588.33,129.8167097,12.89,False
2095,12,18/11/2011,54.2,3.813,343.22,84.93,2390.67,12934.62,129.8268333,12.89,False
2096,12,25/11/2011,53.25,3.622,8.0,63143.29,49.27,2115.67,129.8364,12.89,True
2098,12,09/12/2011,42.17,3.644,15.85,573.92,5849.71,37581.27,129.8555333,12.89,False
2099,12,16/12/2011,43.29,3.6,28.45,1038.3,1100.93,5243.21,129.8980645,12.89,False
2100,12,23/12/2011,45.4,3.541,15.98,839.84,1375.84,17699.26,129.9845484,12.89,False
2101,12,30/12/2011,44.64,3.428,58804.91,60.29,1268.21,3553.79,130.0710323,12.89,True
2102,12,06/01/2012,50.43,3.599,33829.84,36.96,624.05,10152.27,130.1575161,12.187,False
2104,12,20/01/2012,46.2,3.66,5161.57,5.84,2552.39,3854.53,130.2792258,12.187,False
2106,12,03/02/2012,50.58,3.702,3779.65,43.08,48403.53,20348.16,130.3496774,12.187,False
2107,12,10/02/2012,52.27,3.722,2551.32,14.99,10597.74,7457.16,130.3849032,12.187,True
2108,12,17/02/2012,51.8,3.781,8549.74,2.88,14234.76,5960.69,130.4546207,12.187,False
2109,12,24/02/2012,53.13,3.95,5681.93,2.0,2401.22,5131.37,130.5502069,12.187,False
2110,12,02/03/2012,52.27,4.178,2131.62,12.84,4574.95,3428.27,130.6457931,12.187,False
2111,12,09/03/2012,54.54,4.25,2192.75,3.91,1479.91,5882.51,130.7413793,12.187,False
2112,12,16/03/2012,64.44,4.273,731.87,4.02,1589.97,2365.63,130.8261935,12.187,False
2113,12,23/03/2012,56.26,4.038,1496.18,7.35,1951.11,1440.31,130.8966452,12.187,False
2114,12,30/03/2012,64.36,4.294,115.67,8.34,1885.51,2291.86,130.9670968,12.187,False
2116,12,13/04/2012,64.28,4.254,2934.51,14.08,1944.35,3103.61,131.108,11.627,False
2117,12,20/04/2012,66.73,4.222,1265.97,7.7,878.01,4358.86,131.1173333,11.627,False
2118,12,27/04/2012,77.99,4.193,336.39,26.18,613.65,740.83,131.1266667,11.627,False
2124,12,08/06/2012,84.83,4.103,93.2,160.4,2385.69,4837.21,130.8896774,11.627,False
2125,12,15/06/2012,85.94,4.144,33.4,2.51,4573.57,2283.27,130.8295333,11.627,False
2126,12,22/06/2012,91.61,4.014,67.6,3.65,4693.44,3618.64,130.7929,11.627,False
2128,12,06/07/2012,89.13,3.765,-0.6,3.33,5397.84,4395.03,130.7196333,10.926,False
2129,12,13/07/2012,95.61,3.723,20.0,0.06,5542.53,2781.14,130.683,10.926,False
2130,12,20/07/2012,85.53,3.726,59.68,37.56,5292.33,3376.66,130.7012903,10.926,False
2131,12,27/07/2012,93.47,3.769,41.28,2.31,9211.05,5507.68,130.7195806,10.926,False
2132,12,03/08/2012,88.16,3.76,69.7,45.73,22802.96,2743.18,130.737871,10.926,False
2133,12,10/08/2012,95.91,3.811,79.4,38.62,6513.42,2756.59,130.7561613,10.926,False
2134,12,17/08/2012,94.87,4.002,25.5,6.6,5107.54,4876.34,130.7909677,10.926,False
2135,12,24/08/2012,85.32,4.055,86.08,70.0,7981.57,3515.91,130.8381613,10.926,False
2136,12,31/08/2012,89.78,4.093,13.2,116.87,11860.18,3746.24,130.8853548,10.926,False
2137,12,07/09/2012,88.52,4.124,84.0,46.18,3202.21,2634.17,130.9325484,10.926,True
2139,12,21/09/2012,82.97,4.125,156.82,388.52,3290.61,7953.53,131.0103333,10.926,False
2140,12,28/09/2012,81.22,3.966,27.82,0.22,1307.43,3605.14,131.043,10.926,False
2144,12,26/10/2012,65.95,4.301,104.54,56.0,2402.63,4813.93,131.1930968,10.199,False
2145,12,02/11/2012,63.22,4.099,4621.69,118.14,7805.38,4247.26,131.2362258,10.199,False
2146,12,09/11/2012,65.31,3.951,7429.95,77.86,3662.83,3157.95,131.2793548,10.199,False
2147,12,16/11/2012,49.39,3.834,237.82,51.29,6519.99,5196.47,131.3258,10.199,False
2149,12,30/11/2012,57.03,3.581,7.5,8549.38,813.77,4832.18,131.4275333,10.199,False
2152,12,21/12/2012,42.83,3.393,129.88,183.01,1591.66,2264.8,131.642,10.199,False
2153,12,28/12/2012,43.35,3.48,35051.68,196.76,486.88,518.83,131.747,10.199,True
2154,12,04/01/2013,38.8,3.51,27754.01,58.27,301.24,3798.13,131.852,9.91,False
2155,12,11/01/2013,44.59,3.542,13556.68,0.48,305.82,3113.78,131.957,9.91,False
2156,12,18/01/2013,36.49,3.545,3262.23,1.24,446.34,2718.67,132.030871,9.91,False
2158,12,01/02/2013,49.54,3.6,939.31,65.7,12829.72,3366.13,132.1537097,9.91,False
2159,12,08/02/2013,54.96,3.795,1127.36,382.36,33466.32,5693.26,132.215129,9.91,True
2160,12,15/02/2013,47.12,3.924,3228.42,27.24,9073.93,10232.63,132.2725714,9.91,False
2163,12,08/03/2013,60.4,3.874,330.17,19.04,8128.78,2145.31,132.4150714,9.91,False
2167,12,05/04/2013,69.47,3.998,2222.12,349.23,5266.87,2457.17,132.6537742,9.874,False
2168,12,12/04/2013,65.6,3.981,807.32,22.43,8137.17,2078.68,132.7160968,9.874,False
2169,12,19/04/2013,64.35,3.76,33.66,87.64,1369.74,1895.84,132.7160968,9.874,False
2276,13,11/11/2011,33.8,3.513,30876.79,645.07,4407.38,7740.27,129.8167097,6.392,False
2277,13,18/11/2011,40.65,3.489,1090.92,89.88,1201.3,10231.67,129.8268333,6.392,False
2278,13,25/11/2011,38.89,3.445,548.1,109030.75,146.33,3557.67,129.8364,6.392,True
2279,13,02/12/2011,33.94,3.389,56.0,25126.9,5550.87,31844.2,129.8459667,6.392,False
2280,13,09/12/2011,24.82,3.341,56.0,577.59,1778.83,20371.02,129.8555333,6.392,False
2281,13,16/12/2011,27.85,3.282,556.15,959.55,424.43,5933.01,129.8980645,6.392,False
2282,13,23/12/2011,24.76,3.186,193.26,2971.53,239.78,3567.03,129.9845484,6.392,False
2283,13,30/12/2011,31.53,3.119,89121.94,406.4,1772.02,3645.0,130.0710323,6.392,True
2284,13,06/01/2012,33.8,3.08,37106.52,179.77,1922.55,7481.58,130.1575161,6.104,False
2285,13,13/01/2012,25.61,3.056,14887.88,119.93,798.48,4668.82,130.244,6.104,False
2286,13,20/01/2012,32.71,3.047,6765.52,87.63,1196.17,3136.96,130.2792258,6.104,False
2287,13,27/01/2012,34.32,3.058,3744.31,108.46,253.99,3511.82,130.3144516,6.104,False
2288,13,03/02/2012,31.39,3.077,5822.12,282.08,57817.56,9654.23,130.3496774,6.104,False
2289,13,10/02/2012,33.73,3.116,8292.73,179.72,18849.21,9083.54,130.3849032,6.104,True
2290,13,17/02/2012,36.57,3.119,16497.47,25.52,13643.83,14660.97,130.4546207,6.104,False
2291,13,24/02/2012,35.38,3.145,12013.87,3.4,2584.12,5126.53,130.5502069,6.104,False
2292,13,02/03/2012,32.36,3.242,2436.75,167.88,16066.76,7289.69,130.6457931,6.104,False
2293,13,09/03/2012,38.24,3.38,339.05,9.44,1300.75,7479.12,130.7413793,6.104,False
2294,13,16/03/2012,52.5,3.529,637.7,3.85,6169.81,2446.53,130.8261935,6.104,False
2295,13,23/03/2012,47.83,3.671,75.36,2.52,827.19,3427.9,130.8966452,6.104,False
2296,13,30/03/2012,53.2,3.734,43.54,15.84,1116.83,8179.03,130.9670968,6.104,False
2298,13,13/04/2012,51.7,3.833,19610.52,54.65,3021.51,3374.9,131.108,5.965,False
2299,13,20/04/2012,50.24,3.845,8216.22,70.45,1561.38,7307.24,131.1173333,5.965,False
2300,13,27/04/2012,64.8,3.842,0.11,67.16,104.18,3280.73,131.1266667,5.965,False
2302,13,11/05/2012,56.47,3.809,86.0,60.34,6009.18,4224.91,131.1453333,5.965,False
2305,13,01/06/2012,61.11,3.788,123.0,37.87,3793.73,6276.31,130.9592258,5.965,False
2306,13,08/06/2012,68.4,3.776,406.6,254.19,1450.62,8952.93,130.8896774,5.965,False
2307,13,15/06/2012,65.97,3.756,416.5,0.22,3496.08,6331.52,130.8295333,5.965,False
2308,13,22/06/2012,72.89,3.737,565.14,1.79,4025.82,8626.51,130.7929,5.965,False
2310,13,06/07/2012,79.23,3.63,337.7,89.85,8820.75,5507.25,130.7196333,5.765,False
2311,13,13/07/2012,83.68,3.595,220.42,1.17,4033.74,4225.77,130.683,5.765,False
2312,13,20/07/2012,75.69,3.556,133.34,35.23,1518.75,6675.69,130.7012903,5.765,False
2313,13,27/07/2012,80.42,3.537,96.56,5.2,8723.87,6650.26,130.7195806,5.765,False
2314,13,03/08/2012,81.99,3.512,73.92,98.64,13485.99,7765.27,130.737871,5.765,False
2315,13,10/08/2012,81.69,3.509,70.38,51.09,3258.43,7070.04,130.7561613,5.765,False
2316,13,17/08/2012,79.4,3.545,6.76,40.96,2344.61,5594.85,130.7909677,5.765,False
2317,13,24/08/2012,77.37,3.582,71.92,179.51,8290.49,6291.99,130.8381613,5.765,False
2318,13,31/08/2012,79.18,3.624,50.44,88.44,9444.6,3872.19,130.8853548,5.765,False
2319,13,07/09/2012,70.65,3.689,18.74,69.23,4472.17,5180.78,130.9325484,5.765,True
2321,13,21/09/2012,67.96,3.821,141.83,46.0,2465.37,12372.29,131.0103333,5.765,False
2322,13,28/09/2012,64.8,3.821,63.1,2.6,3022.73,9779.77,131.043,5.765,False
2326,13,26/10/2012,46.97,3.755,364.57,150.0,1714.15,5563.92,131.1930968,5.621,False
2327,13,02/11/2012,52.55,3.702,15133.42,65.54,8135.66,5449.98,131.2362258,5.621,False
2328,13,09/11/2012,50.48,3.663,19452.26,88.2,668.89,4941.57,131.2793548,5.621,False
2329,13,16/11/2012,33.3,3.612,4584.74,302.19,970.32,7968.28,131.3258,5.621,False
2330,13,23/11/2012,46.21,3.562,-0.05,149483.31,756.99,1176.1,131.3766667,5.621,True
2334,13,21/12/2012,29.9,3.263,82.92,263.93,41.68,2105.14,131.642,5.621,False
2335,13,28/12/2012,30.07,3.147,52850.71,828.32,50.19,1947.25,131.747,5.621,True
2336,13,04/01/2013,13.43,3.066,39020.8,35.21,111.43,3050.0,131.852,5.372,False
2337,13,11/01/2013,20.0,2.982,17212.29,-23.97,116.72,2662.8,131.957,5.372,False
2338,13,18/01/2013,11.44,2.914,5267.27,5.18,933.65,3113.78,132.030871,5.372,False
2339,13,25/01/2013,14.75,2.927,2576.84,1.0,81.67,2360.57,132.0922903,5.372,False
2340,13,01/02/2013,30.44,3.029,1904.19,424.53,26859.39,3342.06,132.1537097,5.372,False
2341,13,08/02/2013,26.11,3.192,1058.07,406.24,65344.64,8699.21,132.215129,5.372,True
2342,13,15/02/2013,27.12,3.323,6944.08,13.3,10514.31,7599.67,132.2725714,5.372,False
2343,13,22/02/2013,29.97,3.459,8744.31,49.16,2212.69,3326.43,132.3200714,5.372,False
2344,13,01/03/2013,26.97,3.521,1260.83,11.2,659.35,3007.98,132.3675714,5.372,False
2345,13,08/03/2013,37.63,3.526,279.06,139.61,7962.19,6277.85,132.4150714,5.372,False
2349,13,05/04/2013,53.84,3.547,16527.33,715.36,3092.08,6326.11,132.6537742,5.274,False
2350,13,12/04/2013,45.29,3.576,6576.2,130.64,1282.8,2816.65,132.7160968,5.274,False
2351,13,19/04/2013,41.07,3.559,186.71,247.64,73.92,2605.84,132.7160968,5.274,False
2458,14,11/11/2011,47.65,3.53,22505.23,1079.89,2679.33,4257.94,188.0632345,8.523,False
2459,14,18/11/2011,51.34,3.53,749.9,273.72,2331.53,9347.0,188.1983654,8.523,False
2460,14,25/11/2011,48.71,3.492,54.0,89402.64,13.0,1915.8,188.3504,8.523,True
2462,14,09/12/2011,46.57,3.415,15.0,342.71,4849.0,7509.9,188.6544692,8.523,False
2463,14,16/12/2011,39.93,3.413,6.12,881.17,290.64,6390.47,188.7979349,8.523,False
2464,14,23/12/2011,42.27,3.389,112.73,2127.77,80.02,4638.81,188.9299752,8.523,False
2465,14,30/12/2011,37.79,3.389,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True
2466,14,06/01/2012,35.88,3.422,39234.09,839.74,981.17,15911.56,189.1940558,8.424,False
2467,14,13/01/2012,41.18,3.513,21593.85,636.54,727.57,4054.79,189.3260962,8.424,False
2468,14,20/01/2012,31.85,3.533,4952.93,860.9,2560.08,5386.74,189.4214733,8.424,False
2469,14,27/01/2012,37.93,3.567,2195.14,689.52,252.01,2128.36,189.5168505,8.424,False
2470,14,03/02/2012,42.96,3.617,4232.19,788.56,46081.94,14550.73,189.6122277,8.424,False
2471,14,10/02/2012,37.0,3.64,6533.16,285.82,11597.23,6174.43,189.7076048,8.424,True
2472,14,17/02/2012,36.85,3.695,13769.67,143.36,11965.7,10506.12,189.8424834,8.424,False
2473,14,24/02/2012,42.86,3.739,8644.89,4.2,4450.84,7278.87,190.0069881,8.424,False
2474,14,02/03/2012,41.55,3.816,1991.38,46.67,11970.8,6876.57,190.1714927,8.424,False
2475,14,09/03/2012,45.52,3.848,1050.48,1.49,2302.28,2702.96,190.3359973,8.424,False
2476,14,16/03/2012,50.56,3.862,280.43,5.5,1814.5,1581.84,190.4618964,8.424,False
2477,14,23/03/2012,59.45,3.9,348.81,6.85,353.11,3726.39,190.5363213,8.424,False
2478,14,30/03/2012,50.04,3.953,185.8,8.84,1152.46,2509.18,190.6107463,8.424,False
2480,14,13/04/2012,51.83,4.044,13739.76,51.75,984.02,2638.42,190.7595962,8.567,False
2481,14,20/04/2012,63.13,4.027,6870.09,100.15,2213.04,3706.04,190.8138013,8.567,False
2482,14,27/04/2012,53.2,4.004,0.35,45.88,78.21,4193.26,190.8680064,8.567,False
2487,14,01/06/2012,74.48,3.742,11.0,185.64,2473.3,2603.92,191.0091712,8.567,False
2488,14,08/06/2012,64.3,3.689,570.2,172.7,1103.04,8024.53,191.0155329,8.567,False
2489,14,15/06/2012,71.93,3.62,423.4,5.06,1904.52,3823.07,191.0299731,8.567,False
2490,14,22/06/2012,74.22,3.564,317.0,4.3,3292.07,6115.51,191.0646096,8.567,False
2492,14,06/07/2012,82.99,3.475,416.3,83.47,6927.24,6002.43,191.1338827,8.684,False
2493,14,13/07/2012,79.97,3.523,-2.5,5.37,4516.68,2574.55,191.1685192,8.684,False
2494,14,20/07/2012,78.89,3.567,58.48,19.69,1418.34,3764.15,191.1670428,8.684,False
2495,14,27/07/2012,77.2,3.647,113.66,4.1,10751.35,3298.31,191.1655664,8.684,False
2496,14,03/08/2012,76.58,3.654,37.82,110.8,13149.34,5089.95,191.16409,8.684,False
2497,14,10/08/2012,78.65,3.722,23.68,32.44,4309.81,3570.81,191.1626135,8.684,False
2498,14,17/08/2012,75.71,3.807,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False
2499,14,24/08/2012,72.62,3.834,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False
2500,14,31/08/2012,75.09,3.867,9.94,120.98,14110.32,3332.99,191.461281,8.684,False
2501,14,07/09/2012,75.7,3.911,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True
2503,14,21/09/2012,65.32,4.038,98.28,29.88,1924.92,15282.51,191.8567038,8.684,False
2504,14,28/09/2012,64.88,3.997,38.19,8.16,2545.14,3536.04,192.0135577,8.684,False
2508,14,26/10/2012,58.85,3.882,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False
2509,14,02/11/2012,52.45,3.787,27807.59,65.98,9137.86,10309.95,192.2869435,8.667,False
2510,14,09/11/2012,41.2,3.771,13686.34,141.08,704.1,3790.53,192.2649882,8.667,False
2511,14,16/11/2012,45.61,3.75,1301.94,132.74,1355.51,6149.94,192.2616192,8.667,False
2512,14,23/11/2012,43.08,3.748,0.04,105691.67,242.1,1415.51,192.2830321,8.667,True
2513,14,30/11/2012,37.43,3.729,7.5,7324.57,159.88,6351.54,192.3044449,8.667,False
2516,14,21/12/2012,43.54,3.577,576.5,306.28,174.34,3874.92,192.4589063,8.667,False
2517,14,28/12/2012,35.96,3.563,45767.78,430.44,47.67,2128.13,192.5592643,8.667,True
2518,14,04/01/2013,32.87,3.592,46315.84,18.38,388.47,4683.98,192.6596222,8.625,False
2519,14,11/01/2013,38.78,3.611,26233.26,7.34,758.66,3343.6,192.7599801,8.625,False
2520,14,18/01/2013,41.45,3.605,6529.64,8.24,6434.82,3124.97,192.8095068,8.625,False
2521,14,25/01/2013,26.49,3.583,2704.62,1.0,462.85,1749.59,192.838701,8.625,False
2522,14,01/02/2013,34.92,3.615,1125.57,1811.8,28494.45,2430.86,192.8678952,8.625,False
2523,14,08/02/2013,28.99,3.753,903.11,205.18,35146.67,4340.72,192.8970893,8.625,True
2524,14,15/02/2013,35.87,3.814,3038.43,6.06,2242.93,9686.98,192.9434712,8.625,False
2525,14,22/02/2013,31.48,3.859,8697.68,103.84,10277.08,5841.93,193.0328221,8.625,False
2526,14,01/03/2013,39.72,3.89,913.36,20.24,73.88,2601.07,193.1221731,8.625,False
2527,14,08/03/2013,36.13,3.86,198.2,99.6,6288.14,4650.09,193.211524,8.625,False
2531,14,05/04/2013,43.94,3.763,6422.57,438.51,1640.42,4059.25,193.5160471,8.335,False
2532,14,12/04/2013,57.39,3.724,3011.97,79.46,2129.49,1628.89,193.589304,8.335,False
2533,14,19/04/2013,56.27,3.676,2.95,86.0,265.26,1174.47,193.589304,8.335,False
2640,15,11/11/2011,47.13,3.719,4267.72,617.98,1236.64,2067.74,136.4618065,7.866,False
2641,15,18/11/2011,46.53,3.717,615.27,49.57,946.2,4393.97,136.4666667,7.866,False
2642,15,25/11/2011,41.1,3.689,54.94,67073.91,34.22,171.76,136.4788,7.866,True
2643,15,02/12/2011,45.67,3.666,191.82,6485.06,1803.17,16136.43,136.4909333,7.866,False
2644,15,09/12/2011,38.53,3.627,193.94,75.62,1713.45,5227.94,136.5030667,7.866,False
2645,15,16/12/2011,35.49,3.611,19.0,158.53,925.45,1273.02,136.5335161,7.866,False
2646,15,23/12/2011,34.93,3.587,7.27,1120.42,80.13,622.48,136.5883871,7.866,False
2647,15,30/12/2011,31.44,3.566,31122.2,111.35,605.88,3474.84,136.6432581,7.866,True
2648,15,06/01/2012,30.24,3.585,17413.82,18.8,646.2,3098.77,136.698129,7.943,False
2649,15,13/01/2012,36.26,3.666,8959.27,1.0,487.76,542.9,136.753,7.943,False
2652,15,03/02/2012,35.3,3.796,3425.96,56.72,19303.94,3230.99,137.0632581,7.943,False
2653,15,10/02/2012,31.91,3.826,5527.21,10.39,9439.38,6371.82,137.1666774,7.943,True
2654,15,17/02/2012,30.26,3.874,7914.95,1.76,11094.94,4922.19,137.2583103,7.943,False
2655,15,24/02/2012,33.18,3.917,5859.12,1.0,3607.57,4147.13,137.3411034,7.943,False
2656,15,02/03/2012,33.24,3.983,1749.22,27.4,7977.5,2327.04,137.4238966,7.943,False
2657,15,09/03/2012,36.97,4.021,615.68,1.49,2126.98,2194.94,137.5066897,7.943,False
2658,15,16/03/2012,47.42,4.021,104.88,2.98,797.26,1364.77,137.5843871,7.943,False
2659,15,23/03/2012,58.92,4.054,118.73,0.5,3744.04,1224.93,137.6552903,7.943,False
2660,15,30/03/2012,42.65,4.098,72.67,3.0,1169.95,2965.23,137.7261935,7.943,False
2662,15,13/04/2012,43.52,4.187,3269.14,13.58,1547.19,1809.75,137.868,8.15,False
2663,15,20/04/2012,54.47,4.17,1678.35,5.9,1094.79,1830.84,137.9230667,8.15,False
2669,15,01/06/2012,67.61,3.915,22.8,41.98,1170.77,2160.94,138.1138065,8.15,False
2670,15,08/06/2012,59.35,3.871,269.0,0.19,399.04,3998.9,138.1174194,8.15,False
2671,15,15/06/2012,67.7,3.786,478.6,0.01,404.11,3862.9,138.1295333,8.15,False
2674,15,06/07/2012,74.64,3.646,270.1,24.22,1747.41,2772.41,138.2296333,8.193,False
2675,15,13/07/2012,72.62,3.689,189.6,50.02,942.78,753.32,138.263,8.193,False
2676,15,20/07/2012,75.31,3.732,179.69,31.31,274.96,1321.82,138.2331935,8.193,False
2677,15,27/07/2012,73.9,3.82,122.34,0.87,2132.06,1082.9,138.2033871,8.193,False
2678,15,03/08/2012,73.13,3.819,216.62,0.48,4906.29,1420.37,138.1735806,8.193,False
2679,15,10/08/2012,73.99,3.863,19.31,100.34,1649.99,1552.05,138.1437742,8.193,False
2680,15,17/08/2012,70.29,3.963,10.66,0.3,788.18,1176.04,138.1857097,8.193,False
2682,15,31/08/2012,71.42,4.026,135.77,27.69,1513.49,2862.32,138.3771935,8.193,False
2683,15,07/09/2012,71.61,4.076,13.2,15.69,1684.3,1941.32,138.4729355,8.193,True
2685,15,21/09/2012,60.34,4.203,91.0,28.5,118.17,1880.31,138.6534,8.193,False
2686,15,28/09/2012,57.13,4.158,19.73,0.66,1260.77,5490.76,138.7395,8.193,False
2690,15,26/10/2012,55.75,4.071,-7.01,100.0,1077.51,1234.65,138.7281613,7.992,False
2691,15,02/11/2012,47.36,3.97,5904.29,9.0,1437.77,1226.03,138.6227097,7.992,False
2692,15,09/11/2012,36.32,3.947,4293.32,38.06,340.26,1717.27,138.5172581,7.992,False
2693,15,16/11/2012,44.4,3.942,557.12,27.12,1840.54,2216.52,138.4473,7.992,False
2699,15,28/12/2012,28.16,3.785,17261.44,5.01,34.08,254.53,138.4882258,7.992,True
2700,15,04/01/2013,23.76,3.794,21803.78,22.11,69.3,1386.44,138.5480645,8.036,False
2701,15,11/01/2013,33.36,3.802,13895.83,8.39,31.8,1966.82,138.6079032,8.036,False
2702,15,18/01/2013,35.19,3.798,3900.31,1.56,120.39,1329.63,138.6701613,8.036,False
2703,15,25/01/2013,18.82,3.78,1942.15,0.4,280.72,1543.9,138.7333871,8.036,False
2704,15,01/02/2013,29.71,3.806,1601.66,341.8,15824.52,830.83,138.7966129,8.036,False
2705,15,08/02/2013,21.64,3.945,630.88,213.16,16829.47,2976.96,138.8598387,8.036,True
2706,15,15/02/2013,30.02,4.006,1314.4,1.24,2895.82,4712.81,138.9004286,8.036,False
2707,15,22/02/2013,23.11,4.045,1209.95,200.8,1397.74,1421.09,138.8844286,8.036,False
2708,15,01/03/2013,33.45,4.079,246.9,1.2,985.73,1522.27,138.8684286,8.036,False
2709,15,08/03/2013,28.46,4.045,145.72,6.83,5322.62,2893.24,138.8524286,8.036,False
2713,15,05/04/2013,36.51,3.954,2141.9,344.22,1311.21,1921.28,139.0569032,7.806,False
2714,15,12/04/2013,42.94,3.914,890.83,40.98,876.71,1188.55,139.1226129,7.806,False
2715,15,19/04/2013,50.36,3.876,111.95,80.0,72.55,284.57,139.1226129,7.806,False
2822,16,11/11/2011,29.56,3.505,2193.04,200.11,3309.98,2743.18,195.6376941,6.232,False
2823,16,18/11/2011,31.73,3.479,154.21,3.55,830.6,4425.07,195.7184713,6.232,False
2824,16,25/11/2011,31.39,3.424,126.47,34754.69,24.64,1560.32,195.7704,6.232,True
2825,16,02/12/2011,27.83,3.378,61.0,944.52,9.0,7124.75,195.8223287,6.232,False
2826,16,09/12/2011,14.44,3.331,28.0,73.7,1696.73,6465.69,195.8742575,6.232,False
2828,16,23/12/2011,20.79,3.173,0.18,475.6,16.2,960.85,196.1713893,6.232,False
2829,16,30/12/2011,23.91,3.119,11778.68,101.87,272.51,1673.25,196.3586101,6.232,True
2830,16,06/01/2012,26.49,3.095,5524.49,15.7,35.25,3296.96,196.5458309,6.162,False
2831,16,13/01/2012,19.55,3.077,2551.73,0.24,289.67,1899.49,196.7330517,6.162,False
2832,16,20/01/2012,29.3,3.055,1399.47,5.58,75.83,4742.74,196.7796652,6.162,False
2834,16,03/02/2012,25.53,3.031,747.82,2.39,8063.07,2940.68,196.8728921,6.162,False
2835,16,10/02/2012,23.69,3.103,985.13,0.45,9481.58,6298.1,196.9195056,6.162,True
2839,16,09/03/2012,28.16,3.286,557.02,3.17,5974.36,3037.04,196.9631599,6.162,False
2840,16,16/03/2012,38.02,3.486,0.3,1.33,1396.55,1515.46,197.0457208,6.162,False
2841,16,23/03/2012,38.7,3.664,2.5,4.43,367.45,1256.65,197.2295234,6.162,False
2844,16,13/04/2012,45.83,3.901,1368.42,22.0,214.95,1983.5,197.780931,6.169,False
2845,16,20/04/2012,43.61,3.936,582.08,22.92,558.25,1659.22,197.7227385,6.169,False
2846,16,27/04/2012,59.69,3.927,205.74,16.41,366.79,2049.94,197.664546,6.169,False
2851,16,01/06/2012,58.97,3.764,22.4,60.41,98.46,968.96,197.6218954,6.169,False
2852,16,08/06/2012,65.43,3.741,37.2,63.9,611.78,5520.95,197.6551863,6.169,False
2853,16,15/06/2012,65.36,3.723,141.8,125.91,642.76,1980.96,197.692292,6.169,False
2854,16,22/06/2012,70.41,3.735,201.0,0.27,696.47,1682.13,197.7389345,6.169,False
2856,16,06/07/2012,70.49,3.646,68.8,13.1,420.62,6013.75,197.8322195,6.061,False
2857,16,13/07/2012,70.29,3.613,17.9,2.07,983.3,1834.23,197.8788621,6.061,False
2858,16,20/07/2012,68.43,3.585,105.35,4.69,196.54,948.69,197.9290378,6.061,False
2861,16,10/08/2012,70.24,3.509,11.2,11.0,3031.99,2296.61,198.0795651,6.061,False
2863,16,24/08/2012,61.44,3.558,16.0,3.34,869.05,1691.12,198.0984199,6.061,False
2865,16,07/09/2012,60.09,3.596,-9.98,37.43,411.53,1576.74,198.0950484,6.061,True
2873,16,02/11/2012,38.2,3.604,984.41,4.46,274.18,1411.99,199.2908671,5.847,False
2874,16,09/11/2012,39.39,3.545,3777.37,7.06,465.91,4759.49,199.3622024,5.847,False
2875,16,16/11/2012,27.95,3.479,640.26,20.16,569.67,4791.12,199.4313603,5.847,False
2881,16,28/12/2012,17.93,3.108,7686.78,160.0,142.2,714.38,200.1690745,5.847,True
2882,16,04/01/2013,8.55,3.034,8630.01,16.6,115.54,1274.24,200.3940829,5.415,False
2883,16,11/01/2013,17.64,2.957,4962.66,7.77,16.76,2543.65,200.6190912,5.415,False
2884,16,18/01/2013,8.82,2.889,1448.73,2.46,1632.0,1818.7,200.7382625,5.415,False
2885,16,25/01/2013,21.62,2.872,207.53,0.1,551.55,1490.43,200.815099,5.415,False
2886,16,01/02/2013,28.1,2.998,279.07,91.8,1988.48,1318.85,200.8919355,5.415,False
2887,16,08/02/2013,25.41,3.214,247.22,61.72,16268.99,2222.53,200.968772,5.415,True
2888,16,15/02/2013,20.49,3.391,398.83,0.24,2613.16,3184.65,201.040053,5.415,False
